id,name,region,category,google_rating,review_count,interest_tags,station_anchor,distance_to_station_km,rating_norm,review_norm,station_distance_efficiency,static_score,image_url,lat,lng,source_id,google_name_matched
Q96994710,松本橋,熊本縣,公路橋,4.0,0,公路橋,Kumamoto Station,58.7,0.8000,0.0000,0.0785,0.4118,,32.2667979,130.6094641,Q96994710,NOT_FOUND
Q31516098,Maru Yama,神奈川縣,山,4.0,0,山,Yokohama Station,58.8,0.8000,0.0000,0.0784,0.4118,,35.2316667,139.0419444,Q31516098,NOT_FOUND
Q108764747,大川橋梁,福島縣,橋,4.0,0,橋,Fukushima Station,58.6,0.8000,0.0000,0.0786,0.4118,,37.4663889,139.9024722,Q108764747,NOT_FOUND
Q31493550,Shibakura Dake,秋田縣,山,4.0,0,山,Akita Station,58.6,0.8000,0.0000,0.0786,0.4118,,39.9956000,140.7128000,Q31493550,NOT_FOUND
Q11613163,至佛山,群馬縣,山,4.0,0,山,Maebashi Station,58.4,0.8000,0.0000,0.0789,0.4118,http://commons.wikimedia.org/wiki/Special:FilePath/Mt.Shibutsu%2016.jpg,36.9022000,139.1727000,Q11613163,NOT_FOUND
Q49663382,野島,長崎縣,島嶼,4.0,0,島嶼,Nagasaki Station,58.7,0.8000,0.0000,0.0785,0.4118,,33.2144444,129.5663889,Q49663382,NOT_FOUND
Q6924830,Mount Ōsasa,長野縣,山,4.0,0,山,Nagano Station,58.5,0.8000,0.0000,0.0787,0.4118,http://commons.wikimedia.org/wiki/Special:FilePath/Osasamine01.JPG,36.1166667,138.1833333,Q6924830,NOT_FOUND
Q6920410,殿城山,長野縣,山,4.0,0,山,Nagano Station,58.8,0.8000,0.0000,0.0784,0.4118,http://commons.wikimedia.org/wiki/Special:FilePath/Denjosan04.JPG,36.1144444,138.2051944,Q6920410,NOT_FOUND
Q31492853,Kuro Mori,青森縣,山,4.0,0,山,Aomori Station,58.8,0.8000,0.0000,0.0784,0.4118,,40.4047222,141.1511111,Q31492853,NOT_FOUND
Q31492593,Numano Mori,青森縣,山,4.0,0,山,Aomori Station,58.5,0.8000,0.0000,0.0788,0.4118,,40.3738889,141.0827778,Q31492593,NOT_FOUND
Q31478627,Takadō Yama,青森縣,山,4.0,0,山,Aomori Station,58.6,0.8000,0.0000,0.0786,0.4118,,40.3961111,141.1325000,Q31478627,NOT_FOUND
Q31395046,Rokurōkan Dake,鹿兒島縣,山,4.0,0,山,Kagoshima-Chuo Station,58.5,0.8000,0.0000,0.0787,0.4118,,31.1852778,130.9441667,Q31395046,NOT_FOUND
Q31511663,Komori Yama,三重縣,山,4.0,0,山,Tsu Station,59.1,0.8000,0.0000,0.0780,0.4117,,34.2675000,136.2005556,Q31511663,NOT_FOUND
Q49649591,黒島,兵庫縣,島嶼,4.0,0,島嶼,Kobe Station,59.2,0.8000,0.0000,0.0779,0.4117,,34.6444444,134.5319444,Q49649591,NOT_FOUND
Q49645260,Q49645260,島根縣,島嶼,4.0,0,島嶼,Matsue Station,59.0,0.8000,0.0000,0.0781,0.4117,,35.9938889,133.0280556,Q49645260,NOT_FOUND
Q4518560,奧武島,沖繩縣,島嶼,4.0,0,島嶼,Naha Bus Terminal,59.1,0.8000,0.0000,0.0780,0.4117,http://commons.wikimedia.org/wiki/Special:FilePath/Ou%20Island%2C%20Nago%20gsi-20180219.jpg,26.6388889,128.0330556,Q4518560,NOT_FOUND
Q35705942,Gotsū-iwa,熊本縣,暗礁,4.0,0,暗礁,Kumamoto Station,59.2,0.8000,0.0000,0.0779,0.4117,,32.5741667,130.1119444,Q35705942,NOT_FOUND
Q31514681,Takaya Yama,熊本縣,山,4.0,0,山,Kumamoto Station,59.1,0.8000,0.0000,0.0780,0.4117,,32.2705556,130.8225000,Q31514681,NOT_FOUND
Q31515283,Tonoue San,福岡縣,山,4.0,0,山,Hakata Station,59.2,0.8000,0.0000,0.0779,0.4117,,33.8922222,130.9475000,Q31515283,NOT_FOUND
Q31503558,Ōtsube Yama,福島縣,山,4.0,0,山,Fukushima Station,59.1,0.8000,0.0000,0.0780,0.4117,,37.2933333,140.7930556,Q31503558,NOT_FOUND
Q31493298,Kurasawa Yama,秋田縣,山,4.0,0,山,Akita Station,58.9,0.8000,0.0000,0.0782,0.4117,,39.9000000,140.7766667,Q31493298,NOT_FOUND
Q34796911,Hoageno Se,長崎縣,沙洲,4.0,0,沙洲,Nagasaki Station,59.2,0.8000,0.0000,0.0779,0.4117,,33.1236111,129.4163889,Q34796911,NOT_FOUND
Q31454676,Sasanagare Yama,青森縣,山,4.0,0,山,Aomori Station,59.2,0.8000,0.0000,0.0779,0.4117,,40.7011111,140.0525000,Q31454676,NOT_FOUND
Q31706928,Banjirō Dake,靜岡縣,山,4.0,0,山,Shizuoka Station,59.0,0.8000,0.0000,0.0782,0.4117,,34.8600000,139.0208333,Q31706928,NOT_FOUND
Q31395571,Shisaka Dake,鹿兒島縣,山,4.0,0,山,Kagoshima-Chuo Station,59.0,0.8000,0.0000,0.0781,0.4117,,31.1575000,130.9111111,Q31395571,NOT_FOUND
Q31472598,Kinka Zan,宮城縣,山,4.0,0,山,Sendai Station,59.8,0.8000,0.0000,0.0771,0.4116,,38.2955556,141.5663889,Q31472598,NOT_FOUND
Q31488919,Yatate Take,宮城縣,山,4.0,0,山,Sendai Station,59.5,0.8000,0.0000,0.0775,0.4116,,38.7708333,140.6769444,Q31488919,NOT_FOUND
Q31475672,Ōshiba Yama,宮城縣,山,4.0,0,山,Sendai Station,59.5,0.8000,0.0000,0.0776,0.4116,,38.7636111,140.6516667,Q31475672,NOT_FOUND
Q49621231,Q49621231,山口縣,沙洲,4.0,0,沙洲,Yamaguchi Station,59.4,0.8000,0.0000,0.0776,0.4116,,34.3722222,130.8802778,Q49621231,NOT_FOUND
Q31702433,飯森山,山形縣,山,4.0,0,山,Yamagata Station,59.9,0.8000,0.0000,0.0771,0.4116,,37.8136111,139.9252778,Q31702433,NOT_FOUND
Q31804154,Sadatō-yama,岩手縣,山,4.0,0,山,Morioka Station,59.7,0.8000,0.0000,0.0772,0.4116,,39.2375000,141.4867000,Q31804154,NOT_FOUND
Q31495631,Hora Yama,愛媛縣,山,4.0,0,山,Matsuyama Station,59.4,0.8000,0.0000,0.0776,0.4116,,34.3741667,132.7858333,Q31495631,NOT_FOUND
Q31515912,城山,神奈川縣,山,4.0,0,山,Yokohama Station,59.7,0.8000,0.0000,0.0772,0.4116,,35.1563889,139.0847222,Q31515912,NOT_FOUND
Q34800993,Maega-se,福岡縣,沙洲,4.0,0,沙洲,Hakata Station,59.6,0.8000,0.0000,0.0775,0.4116,,34.0044444,130.8291667,Q34800993,NOT_FOUND
Q49173599,Q49173599,福岡縣,人工島,4.0,0,人工島,Hakata Station,59.7,0.8000,0.0000,0.0773,0.4116,,33.0533333,130.4044444,Q49173599,NOT_FOUND
Q31504051,Aizu-nunobiki Yama,福島縣,山,4.0,0,山,Fukushima Station,59.6,0.8000,0.0000,0.0774,0.4116,,37.3336111,140.0402778,Q31504051,NOT_FOUND
Q31709178,Hiyamizu Dake,長崎縣,山,4.0,0,山,Nagasaki Station,59.9,0.8000,0.0000,0.0770,0.4116,,33.2344444,129.5838889,Q31709178,NOT_FOUND
Q98545991,榮橋,長野縣,橋,4.0,0,橋,Nagano Station,59.6,0.8000,0.0000,0.0774,0.4116,http://commons.wikimedia.org/wiki/Special:FilePath/Sakae%20Bridge%20%28Sakuho%2C%20Nagano%29%202%20%28cropped%29.jpg,36.1638056,138.4866389,Q98545991,NOT_FOUND
Q31395391,Nabekake Yama,青森縣,山,4.0,0,山,Aomori Station,59.5,0.8000,0.0000,0.0776,0.4116,,41.3552778,140.8569444,Q31395391,NOT_FOUND
Q31454805,Sakasakawa Yama,青森縣,山,4.0,0,山,Aomori Station,59.5,0.8000,0.0000,0.0775,0.4116,,40.6061111,140.0925000,Q31454805,NOT_FOUND
Q31496814,Iwa Yama,靜岡縣,山,4.0,0,山,Shizuoka Station,59.7,0.8000,0.0000,0.0773,0.4116,,34.9150000,139.0400000,Q31496814,NOT_FOUND
Q31687250,Tōgasa Yama,靜岡縣,山,4.0,0,山,Shizuoka Station,59.6,0.8000,0.0000,0.0775,0.4116,,34.8791667,139.0322222,Q31687250,NOT_FOUND
Q31685490,Zō-yama,鳥取縣,山,4.0,0,山,Tottori Station,59.5,0.8000,0.0000,0.0776,0.4116,,35.3511111,133.5933333,Q31685490,NOT_FOUND
Q31513874,Kunimi Yama,鹿兒島縣,山,4.0,0,山,Kagoshima-Chuo Station,59.8,0.8000,0.0000,0.0771,0.4116,,32.1055556,130.6955556,Q31513874,NOT_FOUND
Q31475411,Myōjin Yama,宮城縣,山,4.0,0,山,Sendai Station,60.0,0.8000,0.0000,0.0769,0.4115,,38.5319444,141.4777778,Q31475411,NOT_FOUND
Q31701487,Izumi-yama,岡山縣,山,4.0,0,山,Okayama Station,60.1,0.8000,0.0000,0.0768,0.4115,,35.2058000,133.9666000,Q31701487,NOT_FOUND
Q31493002,Ushigata Yama,岩手縣,山,4.0,0,山,Morioka Station,60.5,0.8000,0.0000,0.0764,0.4115,,39.2016667,140.8591667,Q31493002,NOT_FOUND
Q31686733,Tsurubu San,島根縣,山,4.0,0,山,Matsue Station,60.1,0.8000,0.0000,0.0768,0.4115,,35.1260000,132.5468000,Q31686733,NOT_FOUND
Q49662269,根イ島,島根縣,島嶼,4.0,0,島嶼,Matsue Station,60.5,0.8000,0.0000,0.0763,0.4115,,36.0080556,133.0711111,Q49662269,NOT_FOUND
Q11629159,西熊山,德島縣,山,4.0,0,山,Tokushima Station,60.3,0.8000,0.0000,0.0765,0.4115,,33.8352778,133.9638889,Q11629159,NOT_FOUND
Q11481089,帝釋山,栃木縣,山,4.0,0,山,Utsunomiya Station,60.1,0.8000,0.0000,0.0768,0.4115,http://commons.wikimedia.org/wiki/Special:FilePath/%E5%B8%9D%E9%87%88%E5%B1%B1.JPG,36.9698060,139.4599720,Q11481089,NOT_FOUND
Q49640297,羽島,福岡縣,島嶼,4.0,0,島嶼,Hakata Station,60.5,0.8000,0.0000,0.0764,0.4115,,33.8277778,131.0086111,Q49640297,NOT_FOUND
Q419255,秋田燒山,秋田縣,活火山,4.0,0,活火山,Akita Station,60.2,0.8000,0.0000,0.0767,0.4115,http://commons.wikimedia.org/wiki/Special:FilePath/%E7%A7%8B%E7%94%B0%E7%84%BC%E5%B1%B1.JPG,39.9644444,140.7566667,Q419255,NOT_FOUND
Q31709188,Daikan Yama,長崎縣,山,4.0,0,山,Nagasaki Station,60.4,0.8000,0.0000,0.0765,0.4115,,33.2429000,129.5943000,Q31709188,NOT_FOUND
Q136384411,pipeline bridge over the Koumi-Linie in Sakuho,長野縣,管线桥,4.0,0,管线桥,Nagano Station,60.4,0.8000,0.0000,0.0765,0.4115,http://commons.wikimedia.org/wiki/Special:FilePath/JR-East-Koumi-line-Kaize-Station.jpg,36.1554170,138.4858060,Q136384411,NOT_FOUND
Q3695499,霧峰山,長野縣,高原,4.0,0,高原,Nagano Station,60.4,0.8000,0.0000,0.0764,0.4115,http://commons.wikimedia.org/wiki/Special:FilePath/Kirigamine%20seen%20from%20the%20east%202018-03-04.jpg,36.1000000,138.1670000,Q3695499,NOT_FOUND
Q31492573,Kaina Mori,青森縣,山,4.0,0,山,Aomori Station,59.9,0.8000,0.0000,0.0770,0.4115,,40.3825000,141.1336111,Q31492573,NOT_FOUND
Q31454666,Masugata Yama,青森縣,山,4.0,0,山,Aomori Station,60.3,0.8000,0.0000,0.0766,0.4115,,40.6758333,140.0483333,Q31454666,NOT_FOUND
Q31511678,Senchiyoga Mine,三重縣,山,4.0,0,山,Tsu Station,60.5,0.8000,0.0000,0.0763,0.4114,,34.2461111,136.2175000,Q31511678,NOT_FOUND
Q31687516,Tendai-san,京都府,山,4.0,0,山,Kyoto Station,60.9,0.8000,0.0000,0.0759,0.4114,,35.4308000,135.3683000,Q31687516,NOT_FOUND
Q31688278,高尾山,和歌山縣,山,4.0,0,山,Wakayama Station,60.6,0.8000,0.0000,0.0762,0.4114,,33.8425000,135.6508000,Q31688278,NOT_FOUND
Q11276631,ひょうたん島 (埼玉県),埼玉縣,島嶼,4.0,0,島嶼,Omiya Station,60.8,0.8000,0.0000,0.0760,0.4114,http://commons.wikimedia.org/wiki/Special:FilePath/Kannako%20hyoutanjima.jpg,36.1311110,139.0077780,Q11276631,NOT_FOUND
Q31475620,Kuromori Yama,山形縣,山,4.0,0,山,Yamagata Station,60.8,0.8000,0.0000,0.0760,0.4114,,38.7711000,140.1190000,Q31475620,NOT_FOUND
Q31489128,Nukazuka Yama,山形縣,山,4.0,0,山,Yamagata Station,60.7,0.8000,0.0000,0.0761,0.4114,,38.7555556,140.5866667,Q31489128,NOT_FOUND
Q31489192,Sawara Yama,山形縣,山,4.0,0,山,Yamagata Station,60.8,0.8000,0.0000,0.0760,0.4114,,38.7779000,140.5037000,Q31489192,NOT_FOUND
Q31708810,Sanno-yama,島根縣,山,4.0,0,山,Matsue Station,60.5,0.8000,0.0000,0.0763,0.4114,,35.1166667,132.5500000,Q31708810,NOT_FOUND
Q31706687,Bitsuke Yama,新潟縣,山,4.0,0,山,Niigata Station,60.9,0.8000,0.0000,0.0759,0.4114,,37.8918000,138.3680000,Q31706687,NOT_FOUND
Q31696155,Maru Yama,新潟縣,山,4.0,0,山,Niigata Station,60.6,0.8000,0.0000,0.0763,0.4114,,37.9302778,138.3716667,Q31696155,NOT_FOUND
Q998623,佐渡岛,新潟縣,島嶼,4.0,0,島嶼,Niigata Station,60.7,0.8000,0.0000,0.0761,0.4114,http://commons.wikimedia.org/wiki/Special:FilePath/Sadogashima%20ISS064.jpg,38.0675000,138.3975000,Q998623,NOT_FOUND
Q398636,粟國島,沖繩縣,島嶼,4.0,0,島嶼,Naha Bus Terminal,61.0,0.8000,0.0000,0.0758,0.4114,http://commons.wikimedia.org/wiki/Special:FilePath/Agunitaisyo3.jpg,26.5822222,127.2266667,Q398636,NOT_FOUND
Q31516148,Byōbu Yama,神奈川縣,山,4.0,0,山,Yokohama Station,60.9,0.8000,0.0000,0.0759,0.4114,,35.1969444,139.0386111,Q31516148,NOT_FOUND
Q31516065,Komaga Take,神奈川縣,山,4.0,0,山,Yokohama Station,60.5,0.8000,0.0000,0.0763,0.4114,,35.2244444,139.0247222,Q31516065,NOT_FOUND
Q31473685,Gamakura Yama,秋田縣,山,4.0,0,山,Akita Station,60.6,0.8000,0.0000,0.0762,0.4114,,39.1808333,140.2602778,Q31473685,NOT_FOUND
Q31471064,Oshō-yama,茨城縣,山,4.0,0,山,Mito Station,60.9,0.8000,0.0000,0.0758,0.4114,,36.9111111,140.5902778,Q31471064,NOT_FOUND
Q31709198,Konpira Dake,長崎縣,山,4.0,0,山,Nagasaki Station,60.8,0.8000,0.0000,0.0760,0.4114,,33.2508333,129.6030556,Q31709198,NOT_FOUND
Q49655942,前島,長崎縣,島嶼,4.0,0,島嶼,Nagasaki Station,60.6,0.8000,0.0000,0.0762,0.4114,,33.2308333,129.5597222,Q49655942,NOT_FOUND
Q31517152,Shamisenbayashi Yama,靜岡縣,山,4.0,0,山,Shizuoka Station,60.9,0.8000,0.0000,0.0759,0.4114,,35.3458333,138.8775000,Q31517152,NOT_FOUND
Q31515778,Shiro Yama,靜岡縣,山,4.0,0,山,Shizuoka Station,60.8,0.8000,0.0000,0.0760,0.4114,,35.1261111,139.0297222,Q31515778,NOT_FOUND
Q31496916,Tenrei Zan,靜岡縣,山,4.0,0,山,Shizuoka Station,60.7,0.8000,0.0000,0.0761,0.4114,,34.7369444,138.9888889,Q31496916,NOT_FOUND
Q11596575,稲尾岳,鹿兒島縣,山,4.0,0,山,Kagoshima-Chuo Station,60.7,0.8000,0.0000,0.0761,0.4114,http://commons.wikimedia.org/wiki/Special:FilePath/Inao%20b%20%28Kimotsuki%29.jpg,31.1233330,130.8844440,Q11596575,NOT_FOUND
Q11324350,新雪谷安努普利,北海道,複式火山,4.0,0,複式火山,Sapporo Station,61.3,0.8000,0.0000,0.0754,0.4113,http://commons.wikimedia.org/wiki/Special:FilePath/Mt-nisekoannupuri-summer.jpg,42.8666700,140.6500000,Q11324350,NOT_FOUND
Q26457215,滝川市航空科学センター,北海道,場外離着陸場,4.0,0,場外離着陸場,Sapporo Station,61.3,0.8000,0.0000,0.0754,0.4113,http://commons.wikimedia.org/wiki/Special:FilePath/Takikawa%20Sky%20Museum.jpg,43.5458333,141.7311111,Q26457215,NOT_FOUND
Q11287261,硫磺山,北海道,山,4.0,0,山,Sapporo Station,61.3,0.8000,0.0000,0.0754,0.4113,http://commons.wikimedia.org/wiki/Special:FilePath/Mt%20IWAO%202.JPG,42.8852780,140.6405560,Q11287261,NOT_FOUND
Q11429008,境大橋,千葉縣,公路橋,4.0,0,公路橋,Chiba Station,61.3,0.8000,0.0000,0.0754,0.4113,http://commons.wikimedia.org/wiki/Special:FilePath/%E5%A2%83%E5%A4%A7%E6%A9%8B%20Sakai%20%C5%8Chashi%202015.1.03%20-%20panoramio.jpg,36.0995556,139.7926944,Q11429008,NOT_FOUND
Q31506408,Daishōjin Yama,大分縣,山,4.0,0,山,Oita Station,61.5,0.8000,0.0000,0.0752,0.4113,,33.4116667,130.9805556,Q31506408,NOT_FOUND
Q31492079,Koshiba Yama,宮城縣,山,4.0,0,山,Sendai Station,61.5,0.8000,0.0000,0.0752,0.4113,,38.7752778,140.6241667,Q31492079,NOT_FOUND
Q49659059,水島,山口縣,島嶼,4.0,0,島嶼,Yamaguchi Station,61.6,0.8000,0.0000,0.0750,0.4113,,34.0883333,130.8180556,Q49659059,NOT_FOUND
Q31691062,Sanbōkura Yama,山形縣,山,4.0,0,山,Yamagata Station,61.2,0.8000,0.0000,0.0755,0.4113,,38.5852778,139.7713889,Q31691062,NOT_FOUND
Q31481226,Kogura Dake,岩手縣,山,4.0,0,山,Morioka Station,61.5,0.8000,0.0000,0.0752,0.4113,,40.2186111,141.3916667,Q31481226,NOT_FOUND
Q31470957,Rokkoushi-san,岩手縣,山,4.0,0,山,Morioka Station,61.2,0.8000,0.0000,0.0755,0.4113,,39.3192000,141.6492000,Q31470957,NOT_FOUND
Q49648167,小細島,廣島縣,島嶼,4.0,0,島嶼,Hiroshima Station,61.2,0.8000,0.0000,0.0755,0.4113,http://commons.wikimedia.org/wiki/Special:FilePath/Kobosojima%20Island%20and%20Innoshima%20Island%20from%20high-speed%20ferry%20for%20Habu%20Port.jpg,34.3550000,133.1402778,Q49648167,NOT_FOUND
Q124497223,四島,德島縣,荒島,4.0,0,荒島,Tokushima Station,61.3,0.8000,0.0000,0.0754,0.4113,,33.5573333,134.3194167,Q124497223,NOT_FOUND
Q31501619,Maeno Take,新潟縣,山,4.0,0,山,Niigata Station,61.6,0.8000,0.0000,0.0751,0.4113,,38.2266667,139.6405556,Q31501619,NOT_FOUND
Q31686449,Utami-itadaki San,新潟縣,山,4.0,0,山,Niigata Station,61.2,0.8000,0.0000,0.0756,0.4113,,38.2158333,138.4791667,Q31686449,NOT_FOUND
Q106728163,信濃川橋梁,新潟縣,橋,4.0,0,橋,Niigata Station,61.6,0.8000,0.0000,0.0751,0.4113,http://commons.wikimedia.org/wiki/Special:FilePath/Hokuetsu%20-%20Shinanogawa%20Bridge%20-%20Shin%27etsu%20Main%20Line.jpg,37.3950000,138.8104722,Q106728163,NOT_FOUND
Q31506044,Minamigas San,栃木縣,山,4.0,0,山,Utsunomiya Station,61.5,0.8000,0.0000,0.0752,0.4113,,37.1106000,139.9579000,Q31506044,NOT_FOUND
Q49173643,Q49173643,福岡縣,人工島,4.0,0,人工島,Hakata Station,61.6,0.8000,0.0000,0.0751,0.4113,,33.0394444,130.3541667,Q49173643,NOT_FOUND
Q11352302,一之戶川橋樑,福島縣,桁架桥,4.0,0,桁架桥,Fukushima Station,61.3,0.8000,0.0000,0.0754,0.4113,http://commons.wikimedia.org/wiki/Special:FilePath/Ban-etsu%20monogatari%20crossing%20Ichinotogawa%20river%20bridge%2020090920.jpg,37.6409167,139.7776389,Q11352302,NOT_FOUND
Q11502738,新淵橋,長野縣,橋,4.0,0,橋,Nagano Station,61.5,0.8000,0.0000,0.0752,0.4113,http://commons.wikimedia.org/wiki/Special:FilePath/Shin-en%20bridge1.JPG,36.1838889,137.8061389,Q11502738,NOT_FOUND
Q31395389,Mitsumori Yama,青森縣,山,4.0,0,山,Aomori Station,61.5,0.8000,0.0000,0.0752,0.4113,,41.3683333,140.8955556,Q31395389,NOT_FOUND
Q49665659,沖の島,鹿兒島縣,島嶼,4.0,0,島嶼,Kagoshima-Chuo Station,61.2,0.8000,0.0000,0.0755,0.4113,,31.8647222,129.9841667,Q49665659,NOT_FOUND
Q11324367,新雪谷溫泉鄉,北海道,温泉郷,4.0,0,温泉郷,Sapporo Station,62.2,0.8000,0.0000,0.0744,0.4112,,42.8000000,140.6800000,Q11324367,NOT_FOUND
Q5004737,屏風浦,千葉縣,懸崖,4.0,0,懸崖,Chiba Station,62.2,0.8000,0.0000,0.0744,0.4112,http://commons.wikimedia.org/wiki/Special:FilePath/Byobugaura%2005.jpg,35.7076668,140.7916403,Q5004737,NOT_FOUND
Q31506445,Koyaga Take,大分縣,山,4.0,0,山,Oita Station,61.8,0.8000,0.0000,0.0749,0.4112,,33.5088889,131.0294444,Q31506445,NOT_FOUND
Q34799042,Koka-se,山口縣,沙洲,4.0,0,沙洲,Yamaguchi Station,62.1,0.8000,0.0000,0.0745,0.4112,,34.0666667,130.8172222,Q34799042,NOT_FOUND
Q31475660,Hachimori Yama,山形縣,山,4.0,0,山,Yamagata Station,62.0,0.8000,0.0000,0.0747,0.4112,,38.8016667,140.4186111,Q31475660,NOT_FOUND
Q31472115,Kyōzuka Yama,岩手縣,山,4.0,0,山,Morioka Station,61.7,0.8000,0.0000,0.0750,0.4112,,39.1808333,140.8886111,Q31472115,NOT_FOUND
Q31472399,Kōne-yama,岩手縣,山,4.0,0,山,Morioka Station,61.7,0.8000,0.0000,0.0749,0.4112,,39.9792000,141.7625000,Q31472399,NOT_FOUND
Q34739247,Ashiyama-guri,島根縣,暗礁,4.0,0,暗礁,Matsue Station,62.1,0.8000,0.0000,0.0745,0.4112,,35.2166667,132.4500000,Q34739247,NOT_FOUND
Q19961707,龍王山,廣島縣,山,4.0,0,山,Hiroshima Station,61.9,0.8000,0.0000,0.0748,0.4112,,34.3332000,133.1448500,Q19961707,NOT_FOUND
Q11549597,氷川大橋,東京都,橋,4.0,0,橋,Tokyo Station,62.2,0.8000,0.0000,0.0745,0.4112,http://commons.wikimedia.org/wiki/Special:FilePath/Hikawa-ohashi.JPG,35.8077500,139.0962780,Q11549597,NOT_FOUND
Q97159045,中島橋,熊本縣,公路橋,4.0,0,公路橋,Kumamoto Station,62.2,0.8000,0.0000,0.0744,0.4112,,32.2615880,130.9062090,Q97159045,NOT_FOUND
Q97159057,佐本橋,熊本縣,公路橋,4.0,0,公路橋,Kumamoto Station,62.2,0.8000,0.0000,0.0744,0.4112,,32.2896000,130.9856670,Q97159057,NOT_FOUND
Q97159058,原の渕橋,熊本縣,公路橋,4.0,0,公路橋,Kumamoto Station,61.8,0.8000,0.0000,0.0749,0.4112,,32.2980880,130.9955910,Q97159058,NOT_FOUND
Q97159054,古渕橋,熊本縣,公路橋,4.0,0,公路橋,Kumamoto Station,62.2,0.8000,0.0000,0.0744,0.4112,,32.2843030,130.9738700,Q97159054,NOT_FOUND
Q97159052,大王橋,熊本縣,公路橋,4.0,0,公路橋,Kumamoto Station,62.2,0.8000,0.0000,0.0744,0.4112,,32.2763930,130.9522620,Q97159052,NOT_FOUND
Q97159046,天子橋,熊本縣,公路橋,4.0,0,公路橋,Kumamoto Station,62.1,0.8000,0.0000,0.0745,0.4112,,32.2666050,130.9199470,Q97159046,NOT_FOUND
Q31490550,Yake Yama,秋田縣,山,4.0,0,山,Akita Station,62.0,0.8000,0.0000,0.0747,0.4112,,40.1736111,140.5458333,Q31490550,NOT_FOUND
Q31709209,Ishi Dake,長崎縣,山,4.0,0,山,Nagasaki Station,61.9,0.8000,0.0000,0.0748,0.4112,,33.2519444,129.5791667,Q31709209,NOT_FOUND
Q34744377,Kome-se,長崎縣,暗礁,4.0,0,暗礁,Nagasaki Station,62.2,0.8000,0.0000,0.0744,0.4112,,33.2000000,129.4708333,Q34744377,NOT_FOUND
Q31699774,Kashigari Yama,長野縣,山,4.0,0,山,Nagano Station,61.9,0.8000,0.0000,0.0747,0.4112,,36.0861111,138.2005556,Q31699774,NOT_FOUND
Q31486307,Asahina Dake,青森縣,山,4.0,0,山,Aomori Station,62.0,0.8000,0.0000,0.0747,0.4112,,40.3247222,141.0480556,Q31486307,NOT_FOUND
Q55526883,弁天島,靜岡縣,島嶼,4.0,0,島嶼,Shizuoka Station,61.7,0.8000,0.0000,0.0749,0.4112,http://commons.wikimedia.org/wiki/Special:FilePath/Bentenjima%2020121010%20b.jpg,34.6749167,138.9603611,Q55526883,NOT_FOUND
Q108558011,小鞠山島,和歌山縣,荒島,4.0,0,荒島,Wakayama Station,62.4,0.8000,0.0000,0.0742,0.4111,http://commons.wikimedia.org/wiki/Special:FilePath/Komariyamajima%20Island%2C%20Shirahama%20Wakayama%20Aerial%20photograph.2017.jpg,33.6913889,135.3725000,Q108558011,NOT_FOUND
Q136384423,pipeline bridge over the Nationalstraße 140 in Chichibu,埼玉縣,管线桥,4.0,0,管线桥,Omiya Station,62.5,0.8000,0.0000,0.0741,0.4111,http://commons.wikimedia.org/wiki/Special:FilePath/Miyadaira%20hydroelectric%20power%20station%20penstock.jpg,35.9502500,138.9323890,Q136384423,NOT_FOUND
Q31473814,Kofuji Yama,宮城縣,山,4.0,0,山,Sendai Station,62.6,0.8000,0.0000,0.0739,0.4111,,38.5145000,141.5238000,Q31473814,NOT_FOUND
Q31488724,Kuro Mori,宮城縣,山,4.0,0,山,Sendai Station,62.7,0.8000,0.0000,0.0738,0.4111,,38.8136111,140.7427778,Q31488724,NOT_FOUND
Q31471355,Okoma Yama,宮城縣,山,4.0,0,山,Sendai Station,62.7,0.8000,0.0000,0.0738,0.4111,,38.8233000,140.8392000,Q31471355,NOT_FOUND
Q31470217,Takahinata Yama,宮城縣,山,4.0,0,山,Sendai Station,62.5,0.8000,0.0000,0.0741,0.4111,,38.8083333,140.7236111,Q31470217,NOT_FOUND
Q31489172,Hinosawa Yama,山形縣,山,4.0,0,山,Yamagata Station,62.7,0.8000,0.0000,0.0738,0.4111,,38.7850000,140.5524000,Q31489172,NOT_FOUND
Q56533835,烏帽子岳,岐阜縣,山,4.0,0,山,Gifu Station,62.3,0.8000,0.0000,0.0743,0.4111,http://commons.wikimedia.org/wiki/Special:FilePath/Mount%20Eboshi%20from%20Mount%20Washi.jpg,35.9340028,136.9979694,Q56533835,NOT_FOUND
Q31471942,Membi-yama,岩手縣,山,4.0,0,山,Morioka Station,62.6,0.8000,0.0000,0.0740,0.4111,,39.2183000,141.5092000,Q31471942,NOT_FOUND
Q31471291,Ombi-yama,岩手縣,山,4.0,0,山,Morioka Station,62.3,0.8000,0.0000,0.0743,0.4111,,39.2166667,141.5000000,Q31471291,NOT_FOUND
Q109597227,西又山,德島縣,山,4.0,0,山,Tokushima Station,62.3,0.8000,0.0000,0.0743,0.4111,,33.6916667,134.0583333,Q109597227,NOT_FOUND
Q31689072,Some-dake,熊本縣,山,4.0,0,山,Kumamoto Station,62.6,0.8000,0.0000,0.0740,0.4111,,32.4475000,130.1600000,Q31689072,NOT_FOUND
Q97159050,中鶴橋,熊本縣,公路橋,4.0,0,公路橋,Kumamoto Station,62.5,0.8000,0.0000,0.0741,0.4111,,32.2698250,130.9411150,Q97159050,NOT_FOUND
